show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,qtd_generos,idade_conteudo,decada_lancamento,mes_adicao,ano_adicao,indicador_filme_serie,faixa_duracao,categoria_idade,duration_minmax,idade_standardized
s6861,Movie,God of War,Gordon Chan,China,2017-12-16,2017.0,NR,129 min,"Action & Adventure, International Movies",129.0,min,2,9.0,2010.0s,12.0,2017.0,1,Longo,Intermediário,0.4077669902912622,-0.3159226000035862
s3160,Movie,Good and Prosperous,Sameh Abdulaziz,Egypt,2019-12-10,2017.0,TV-14,101 min,"Comedies, International Movies",101.0,min,2,9.0,2010.0s,12.0,2019.0,1,Médio,Intermediário,0.31715210355987056,-0.3159226000035862
s6211,Movie,Backtrack,Michael Petroni,Australia,2018-12-25,2015.0,R,90 min,"Dramas, Thrillers",90.0,min,2,11.0,2010.0s,12.0,2018.0,1,Médio,Intermediário,0.28155339805825247,-0.08913752023988618
s1065,TV Show,Signal,,South Korea,2021-04-14,2016.0,TV Show,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",1.0,Season,3,10.0,2010.0s,4.0,2021.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s1795,TV Show,The Devil Punisher,"Chang Chin-jung, Chen Rong-hui",Taiwan,,2020.0,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Mysteries",1.0,Season,3,6.0,2020.0s,,,0,Série (Temporadas),Novo,,-0.6561002196491362
s5802,TV Show,Conspiracy,,United Kingdom,2016-09-01,2015.0,TV-14,1 Season,"British TV Shows, Docuseries",1.0,Season,2,11.0,2010.0s,9.0,2016.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s7815,Movie,R.L. Stine's Mostly Ghostly,Richard Correll,United States,2018-08-01,2008.0,PG,98 min,"Children & Family Movies, Comedies",98.0,min,2,18.0,2000.0s,8.0,2018.0,1,Médio,Antigo,0.3074433656957929,0.704610258933064
s3372,Movie,Consequences,,Turkey,,2014.0,TV-MA,106 min,"Dramas, International Movies, Thrillers",106.0,min,3,12.0,2010.0s,,,1,Médio,Antigo,0.33333333333333337,0.024255019641963835
s7795,Movie,Prince Charming,Wong Jing,Hong Kong,2018-08-31,1984.0,TV-14,93 min,"Comedies, International Movies, Romantic Movies",93.0,min,3,42.0,1980.0s,8.0,2018.0,1,Médio,Antigo,0.29126213592233013,3.4260312160974644
s2765,TV Show,Happy!,,United States,2020-03-27,2019.0,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Comedies",2.0,Seasons,3,7.0,2010.0s,3.0,2020.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s8673,Movie,Veerey Ki Wedding,Ashu Trikha,India,2019-12-31,2018.0,TV-14,130 min,"Comedies, Dramas, International Movies",130.0,min,3,8.0,2010.0s,12.0,2019.0,1,Longo,Novo,0.4110032362459547,-0.42931513988543624
s5620,Movie,Heroes Wanted,Joaquín Mazón,Spain,2017-02-01,2016.0,TV-MA,97 min,"Action & Adventure, Comedies, International Movies",97.0,min,3,10.0,2010.0s,2.0,2017.0,1,Médio,Intermediário,0.3042071197411003,-0.2025300601217362
s2691,Movie,Code 8,Jeff Chan,Canada,2020-04-11,2019.0,TV-MA,98 min,"Action & Adventure, Independent Movies, International Movies",98.0,min,3,7.0,2010.0s,4.0,2020.0,1,Médio,Novo,0.3074433656957929,-0.5427076797672862
s1158,Movie,Bad Trip,,United States,,2021.0,,87 min,Comedies,87.0,min,1,5.0,2020.0s,,,1,Médio,Novo,0.27184466019417475,-0.7694927595309863
s8377,TV Show,The Kindness Diaries,,,2019-05-01,2019.0,TV-PG,1 Season,Reality TV,1.0,Season,1,7.0,2010.0s,5.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s2570,TV Show,Hoarders,,Pakistan,,2020.0,TV-PG,1 Season,Reality TV,1.0,Season,1,6.0,2020.0s,,,0,Série (Temporadas),Novo,,-0.6561002196491362
s323,TV Show,You're My Destiny,,Taiwan,2021-08-03,2008.0,TV Show,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1.0,Season,3,18.0,2000.0s,8.0,2021.0,0,Série (Temporadas),Antigo,,0.704610258933064
s3014,TV Show,Tiny House Nation,,,2020-01-17,2019.0,TV-PG,2 Seasons,Reality TV,2.0,Seasons,1,7.0,2010.0s,1.0,2020.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s6371,Movie,Bratz: The Movie,Sean McNamara,United States,2020-06-29,2007.0,PG,102 min,"Children & Family Movies, Comedies",102.0,min,2,19.0,2000.0s,6.0,2020.0,1,Médio,Antigo,0.32038834951456313,0.8180027988149139
s6947,Movie,Head Count,,United States,2019-09-13,2018.0,TV-MA,90 min,"Horror Movies, Independent Movies",90.0,min,2,8.0,2010.0s,9.0,2019.0,1,Médio,Novo,0.28155339805825247,-0.42931513988543624
s1123,Movie,Madam Chief Minister,Subhash Kapoor,India,2021-04-01,2020.0,TV-14,121 min,"Dramas, International Movies",121.0,min,2,6.0,2020.0s,4.0,2021.0,1,Longo,Novo,0.3818770226537217,-0.6561002196491362
s938,Movie,Motu Patlu in Dragon's World,Suhas Kadav,India,2021-05-01,2017.0,TV-Y7,78 min,"Children & Family Movies, Comedies",78.0,min,2,9.0,2010.0s,5.0,2021.0,1,Médio,Intermediário,0.24271844660194175,-0.3159226000035862
s8266,Movie,The Dancer,Ifa Isfansyah,,2018-12-08,2011.0,TV-MA,105 min,"Dramas, International Movies, Romantic Movies",105.0,min,3,15.0,2010.0s,12.0,2018.0,1,Médio,Antigo,0.3300970873786408,0.3644326392875139
s6121,Movie,All the Boys Love Mandy Lane,Jonathan Levine,United States,2018-07-03,2006.0,R,91 min,Horror Movies,91.0,min,1,20.0,2000.0s,7.0,2018.0,1,Médio,Antigo,0.284789644012945,0.9313953386967639
s4493,Movie,Gnome Alone,Peter Lepeniotis,United Kingdom,2018-10-19,2018.0,,86 min,"Children & Family Movies, Comedies",86.0,min,2,8.0,2010.0s,10.0,2018.0,1,Médio,Novo,0.26860841423948223,-0.42931513988543624
s3155,Movie,Seven and a half dates,,,2019-12-13,2018.0,TV-14,107 min,"Dramas, International Movies, Romantic Movies",107.0,min,3,8.0,2010.0s,12.0,2019.0,1,Médio,Novo,0.3365695792880259,-0.42931513988543624
s5113,TV Show,72 Dangerous Animals: Latin America,,,2017-12-22,2017.0,TV Show,1 Season,"Docuseries, International TV Shows, Science & Nature TV",1.0,Season,3,9.0,2010.0s,12.0,2017.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s672,Movie,Mobile Suit Gundam III: Encounters in Space,"Yoshiyuki Tomino, Yoshikazu Yasuhiko",,2021-06-19,1982.0,TV-MA,140 min,"Action & Adventure, Anime Features, International Movies",140.0,min,3,44.0,1980.0s,6.0,2021.0,1,Longo,Antigo,0.44336569579288027,3.652816295861164
s5944,Movie,Adam: His Song Continues,Robert Markowitz,United States,2011-10-01,1986.0,TV-MA,96 min,Dramas,96.0,min,1,40.0,1980.0s,10.0,2011.0,1,Médio,Antigo,0.3009708737864078,3.1992461363337643
s799,Movie,Love Jones,Theodore Witcher,United States,2021-06-02,1997.0,R,109 min,"Comedies, Dramas, Independent Movies",109.0,min,3,29.0,1990.0s,6.0,2021.0,1,Médio,Antigo,0.34304207119741104,1.951928197633414
s926,TV Show,Angelina Ballerina,,Pakistan,2021-05-01,2010.0,TV-Y,2 Seasons,"British TV Shows, Kids' TV",2.0,Seasons,2,16.0,2010.0s,5.0,2021.0,0,Série (Temporadas),Antigo,,0.4778251791693639
s4668,Movie,​​Kuch Bheege Alfaaz,Onir,India,,2018.0,TV-14,110 min,"Dramas, Independent Movies, International Movies",110.0,min,3,8.0,2010.0s,,,1,Médio,Novo,0.34627831715210355,-0.42931513988543624
s1630,Movie,U-Turn,Derick Cabrido,Philippines,2020-12-01,2020.0,TV-MA,99 min,"Horror Movies, International Movies",99.0,min,2,6.0,2020.0s,12.0,2020.0,1,Médio,Novo,0.31067961165048547,-0.6561002196491362
s7000,Movie,Horror Story,Ayush Raina,India,,2013.0,TV-14,85 min,"Horror Movies, International Movies",85.0,min,2,13.0,2010.0s,,,1,Médio,Antigo,0.26537216828478966,0.13764755952381386
s968,TV Show,Headspace Guide to Sleep,,,2021-04-28,2021.0,TV-G,1 Season,"Docuseries, Science & Nature TV",1.0,Season,2,5.0,2020.0s,4.0,2021.0,0,Série (Temporadas),Novo,,-0.7694927595309863
s6718,TV Show,Ex-Boyfriend,,China,2017-01-01,2011.0,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1.0,Season,3,15.0,2010.0s,1.0,2017.0,0,Série (Temporadas),Antigo,,0.3644326392875139
s3332,Movie,Christmas in the Heartland,Harvey Lowry,United States,2019-11-01,2017.0,,112 min,Dramas,112.0,min,1,9.0,2010.0s,11.0,2019.0,1,Médio,Intermediário,0.3527508090614887,-0.3159226000035862
s6888,Movie,Gour Hari Dastaan: The Freedom File,Ananth Narayan Mahadevan,Indid,2017-10-15,2015.0,TV-14,109 min,"Dramas, Independent Movies, International Movies",109.0,min,3,11.0,2010.0s,10.0,2017.0,1,Médio,Intermediário,0.34304207119741104,-0.08913752023988618
s2066,Movie,Children of the Sea,,Japan,2020-09-01,2019.0,TV-PG,112 min,"Anime Features, International Movies",112.0,min,2,7.0,2010.0s,9.0,2020.0,1,Médio,Novo,0.3527508090614887,-0.5427076797672862
s7704,Movie,Paper Year,Rebecca Addelman,Canada,2019-04-20,2018.0,TV-MA,89 min,"Dramas, Independent Movies, Romantic Movies",89.0,min,3,8.0,2010.0s,4.0,2019.0,1,Médio,Novo,0.2783171521035599,-0.42931513988543624
s3908,Movie,HOMECOMING: A film by Beyoncé,Beyoncé Knowles-Carter,,2019-04-17,2019.0,TV-MA,138 min,"Documentaries, Music & Musicals",138.0,min,2,7.0,2010.0s,4.0,2019.0,1,Longo,Novo,0.4368932038834952,-0.5427076797672862
s4529,Movie,Seven in Heaven,Chris Eigeman,United States,2018-10-06,2018.0,PG-13,94 min,Horror Movies,94.0,min,1,8.0,2010.0s,10.0,2018.0,1,Médio,Novo,0.29449838187702265,-0.42931513988543624
s2707,Movie,The Killing of a Sacred Deer,Yorgos Lanthimos,Ireland,2020-04-05,2017.0,R,121 min,"Dramas, Independent Movies, Thrillers",121.0,min,3,9.0,2010.0s,4.0,2020.0,1,Longo,Intermediário,0.3818770226537217,-0.3159226000035862
s4361,Movie,The World Is Yours,Romain Gavras,France,,2018.0,TV-MA,101 min,"Action & Adventure, Comedies, International Movies",101.0,min,3,8.0,2010.0s,,,1,Médio,Novo,0.31715210355987056,-0.42931513988543624
s2013,TV Show,The Barrier,,Spain,2020-09-11,2020.0,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1.0,Season,3,6.0,2020.0s,9.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s5426,TV Show,Aquarius,,United States,2017-06-16,2016.0,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas",2.0,Seasons,2,10.0,2010.0s,6.0,2017.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s1721,Movie,What We Wanted,Ulrike Kofler,Austria,2020-11-11,2020.0,TV-MA,93 min,"Dramas, International Movies",93.0,min,2,6.0,2020.0s,11.0,2020.0,1,Médio,Novo,0.29126213592233013,-0.6561002196491362
s8728,Movie,When Hari Got Married,"Ritu Sarin, Tenzing Sonam",United Kingdom,2016-12-25,2013.0,NR,75 min,"Documentaries, International Movies",75.0,min,2,13.0,2010.0s,12.0,2016.0,1,Médio,Antigo,0.23300970873786409,0.13764755952381386
s5296,Movie,Chadi Jawani Budhe Nu,,India,2017-09-01,1976.0,,135 min,"Comedies, International Movies, Romantic Movies",135.0,min,3,50.0,1970.0s,9.0,2017.0,1,Longo,Antigo,0.4271844660194175,4.333171535152264
s1973,Movie,Black,,India,2020-09-19,2015.0,TV-14,137 min,"Action & Adventure, International Movies",137.0,min,2,11.0,2010.0s,9.0,2020.0,1,Longo,Intermediário,0.4336569579288026,-0.08913752023988618
s1238,Movie,Mariposa ,,Indonesia,2021-03-04,2020.0,TV-14,116 min,"Comedies, International Movies, Romantic Movies",116.0,min,3,6.0,2020.0s,3.0,2021.0,1,Médio,Novo,0.36569579288025894,-0.6561002196491362
s331,Movie,Cloudy with a Chance of Meatballs,"Phil Lord, Christopher Miller",United States,2021-08-01,2009.0,PG,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",90.0,min,3,17.0,2000.0s,8.0,2021.0,1,Médio,Antigo,0.28155339805825247,0.5912177190512139
s2372,Movie,Lola Igna,Eduardo Roy Jr.,Philippines,,2019.0,TV-14,114 min,"Comedies, International Movies",114.0,min,2,7.0,2010.0s,,,1,Médio,Novo,0.3592233009708738,-0.5427076797672862
s464,Movie,A Classic Horror Story,"Roberto De Feo, Paolo Strippoli",Italy,2021-07-14,2021.0,TV-MA,95 min,"Horror Movies, International Movies",95.0,min,2,5.0,2020.0s,7.0,2021.0,1,Médio,Novo,0.2977346278317152,-0.7694927595309863
s2541,Movie,The Wrong Missy,Tyler Spindel,,2020-05-13,2020.0,TV-MA,90 min,"Comedies, Romantic Movies",90.0,min,2,6.0,2020.0s,5.0,2020.0,1,Médio,Novo,0.28155339805825247,-0.6561002196491362
s1611,Movie,Angels & Demons,Ron Howard,United States,2020-12-01,2009.0,PG-13,139 min,Thrillers,139.0,min,1,17.0,2000.0s,12.0,2020.0,1,Longo,Antigo,0.44012944983818775,0.5912177190512139
s5370,Movie,Joe Mande’s Award-Winning Comedy Special,Daniel Gray Longino,United States,2017-07-25,2017.0,TV-MA,67 min,Stand-Up Comedy,67.0,min,1,9.0,2010.0s,7.0,2017.0,1,Médio,Intermediário,0.20711974110032363,-0.3159226000035862
s8361,Movie,The Incredibles 2,Brad Bird,,2019-01-30,2018.0,PG,118 min,"Children & Family Movies, Comedies",118.0,min,2,8.0,2010.0s,1.0,2019.0,1,Médio,Novo,0.37216828478964403,-0.42931513988543624
s2174,TV Show,Moesha,,United States,2020-08-01,2000.0,TV-PG,6 Seasons,"TV Comedies, Teen TV Shows",6.0,Seasons,2,26.0,2000.0s,8.0,2020.0,0,Série (Temporadas),Antigo,,1.611750577987864
s5101,TV Show,Dave Chappelle: Equanimity & The Bird Revelation,Stan Lathan,United States,2017-12-31,2017.0,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",1.0,Season,2,9.0,2010.0s,12.0,2017.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s7964,Movie,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,United States,,2012.0,TV-MA,90 min,Action & Adventure,90.0,min,1,14.0,2010.0s,,,1,Médio,Antigo,0.28155339805825247,0.25104009940566385
s818,Movie,The Meddler,Lorene Scafaria,United States,2021-06-02,2015.0,PG-13,104 min,"Comedies, Dramas, Independent Movies",104.0,min,3,11.0,2010.0s,6.0,2021.0,1,Médio,Intermediário,0.3268608414239482,-0.08913752023988618
s1850,Movie,Kartini: Princess of Java,,Indonesia,2020-10-15,2017.0,TV-PG,118 min,"Dramas, International Movies",118.0,min,2,9.0,2010.0s,10.0,2020.0,1,Médio,Intermediário,0.37216828478964403,-0.3159226000035862
s3590,TV Show,Sacred Games,"Vikramaditya Motwane, Anurag Kashyap",India,,2019.0,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",2.0,Seasons,3,7.0,2010.0s,,,0,Série (Temporadas),Novo,,-0.5427076797672862
s6469,Movie,Child's Play,Tom Holland,United States,2019-12-31,1988.0,R,87 min,"Cult Movies, Horror Movies",87.0,min,2,38.0,1980.0s,12.0,2019.0,1,Médio,Antigo,0.27184466019417475,2.972461056570064
s2564,Movie,Luccas Neto em: Acampamento de Férias 2,Lucas Margutti,Brazil,2020-05-04,2020.0,TV-G,81 min,"Children & Family Movies, Comedies, Music & Musicals",81.0,min,3,6.0,2020.0s,5.0,2020.0,1,Médio,Novo,0.2524271844660194,-0.6561002196491362
s7682,Movie,OtherLife,Ben C. Lucas,Australia,2017-10-15,2017.0,TV-MA,96 min,"Dramas, Independent Movies, International Movies",96.0,min,3,9.0,2010.0s,10.0,2017.0,1,Médio,Intermediário,0.3009708737864078,-0.3159226000035862
s7481,TV Show,Momo Salon,,South Korea,,2014.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1.0,Season,3,12.0,2010.0s,,,0,Série (Temporadas),Antigo,,0.024255019641963835
s6241,Movie,Barbie: Princess Charm School,Ezekiel Norton,,2017-10-01,2011.0,TV-Y,80 min,Children & Family Movies,80.0,min,1,15.0,2010.0s,10.0,2017.0,1,Médio,Antigo,0.2491909385113269,0.3644326392875139
s4071,Movie,Bride For Rent,,Philippines,2019-02-27,2014.0,TV-PG,110 min,"Comedies, International Movies, Romantic Movies",110.0,min,3,12.0,2010.0s,2.0,2019.0,1,Médio,Antigo,0.34627831715210355,0.024255019641963835
s7461,Movie,Miracle,Gavin O'Connor,Canada,2018-06-01,2004.0,PG,136 min,"Children & Family Movies, Dramas, Sports Movies",136.0,min,3,22.0,2000.0s,6.0,2018.0,1,Longo,Antigo,0.4304207119741101,1.158180418460464
s4680,Movie,Naam Shabana,,India,2018-08-28,2017.0,TV-14,141 min,"Action & Adventure, International Movies",141.0,min,2,9.0,2010.0s,8.0,2018.0,1,Longo,Intermediário,0.44660194174757284,-0.3159226000035862
s3757,Movie,Oprah Presents When They See Us Now,Mark Ritchie,,2019-06-13,2019.0,TV-PG,61 min,Documentaries,61.0,min,1,7.0,2010.0s,6.0,2019.0,1,Médio,Novo,0.1877022653721683,-0.5427076797672862
s2191,TV Show,The Umbrella Academy,,United States,2020-07-31,2020.0,TV-14,2 Seasons,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy",2.0,Seasons,3,6.0,2020.0s,7.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s250,Movie,The Loud House Movie,Dave Needham,,,2021.0,TV-Y7,88 min,"Children & Family Movies, Comedies, Music & Musicals",88.0,min,3,5.0,2020.0s,,,1,Médio,Novo,0.2750809061488673,-0.7694927595309863
s7882,Movie,Rocky III,Sylvester Stallone,United States,,1982.0,PG,100 min,"Dramas, Sports Movies",100.0,min,2,44.0,1980.0s,,,1,Médio,Antigo,0.31391585760517804,3.652816295861164
s6506,TV Show,Club Friday The Series 7,,Pakistan,2018-06-18,2016.0,TV Show,7 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",7.0,Seasons,3,10.0,2010.0s,6.0,2018.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s1731,TV Show,Wrong Kind of Black,,,2020-11-06,2018.0,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",1.0,Season,3,8.0,2010.0s,11.0,2020.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s2986,Movie,Shimla Mirchi,Ramesh Sippy,India,2020-01-27,2020.0,TV-14,121 min,"Comedies, International Movies, Romantic Movies",121.0,min,3,6.0,2020.0s,1.0,2020.0,1,Longo,Novo,0.3818770226537217,-0.6561002196491362
s4352,Movie,A Christmas Prince: The Royal Wedding,John Schultz,United States,2018-11-30,2018.0,TV-PG,93 min,"Children & Family Movies, Dramas, Romantic Movies",93.0,min,3,8.0,2010.0s,11.0,2018.0,1,Médio,Novo,0.29126213592233013,-0.42931513988543624
s4408,TV Show,Treehouse Detectives,,South Korea,,2018.0,TV-Y,2 Seasons,"Kids' TV, TV Thrillers",2.0,Seasons,2,8.0,2010.0s,,,0,Série (Temporadas),Novo,,-0.42931513988543624
s5840,Movie,Sofía Niño de Rivera: Exposed,"Raúl Campos, Jan Suter",,2016-06-24,2016.0,TV-MA,80 min,Stand-Up Comedy,80.0,min,1,10.0,2010.0s,6.0,2016.0,1,Médio,Intermediário,0.2491909385113269,-0.2025300601217362
s3993,Movie,The Third Party,Jason Paul Laxamana,Philippines,2019-03-21,2016.0,TV-MA,118 min,"Comedies, Dramas, International Movies",118.0,min,3,10.0,2010.0s,3.0,2019.0,1,Médio,Intermediário,0.37216828478964403,-0.2025300601217362
s8686,Movie,VS.,Ed Lilly,United Kingdom,2019-06-19,2018.0,,99 min,Dramas,99.0,min,1,8.0,2010.0s,6.0,2019.0,1,Médio,Novo,0.31067961165048547,-0.42931513988543624
s1820,Movie,Ghadi,Amin Dora,,,2013.0,TV-MA,101 min,"Comedies, Dramas, International Movies",101.0,min,3,13.0,2010.0s,,,1,Médio,Antigo,0.31715210355987056,0.13764755952381386
s3577,TV Show,Apache: The Life of Carlos Tevez,,Argentina,2019-08-16,2019.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1.0,Season,3,7.0,2010.0s,8.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s3822,TV Show,Dennis and Gnasher Unleashed,,United Kingdom,2019-05-15,2017.0,TV-Y,1 Season,"British TV Shows, Kids' TV, TV Comedies",1.0,Season,3,9.0,2010.0s,5.0,2019.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s683,TV Show,Why Are You Like This,,Australia,2021-06-19,2021.0,TV-MA,1 Season,"International TV Shows, TV Comedies",1.0,Season,2,5.0,2020.0s,6.0,2021.0,0,Série (Temporadas),Novo,,-0.7694927595309863
s8059,TV Show,Sotus The Series,,Thailand,2019-05-25,2016.0,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1.0,Season,3,10.0,2010.0s,5.0,2019.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s1674,Movie,Black Friday,Anurag Kashyap,India,2020-11-19,2004.0,TV-MA,162 min,"Dramas, International Movies",162.0,min,2,22.0,2000.0s,11.0,2020.0,1,Longo,Antigo,0.5145631067961165,1.158180418460464
s2505,Movie,Karkar,Ali Ragab,Egypt,2020-05-19,2007.0,TV-14,107 min,"Comedies, International Movies",107.0,min,2,19.0,2000.0s,5.0,2020.0,1,Médio,Antigo,0.3365695792880259,0.8180027988149139
s7007,TV Show,Hotel Beau Séjour,,Belgium,2017-03-16,2017.0,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1.0,Season,3,9.0,2010.0s,3.0,2017.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s6579,Movie,Deadly Scholars,Danny J. Boyle,United States,2019-02-15,2018.0,TV-14,86 min,"Dramas, Thrillers",86.0,min,2,8.0,2010.0s,2.0,2019.0,1,Médio,Novo,0.26860841423948223,-0.42931513988543624
s8612,Movie,Traffic Signal,Madhur Bhandarkar,India,,2007.0,TV-MA,130 min,"Dramas, Independent Movies, International Movies",130.0,min,3,19.0,2000.0s,,,1,Longo,Antigo,0.4110032362459547,0.8180027988149139
s4077,Movie,She's Dating the Gangster,Cathy Garcia-Molina,Philippines,2019-02-27,2014.0,TV-14,113 min,"Dramas, International Movies, Romantic Movies",113.0,min,3,12.0,2010.0s,2.0,2019.0,1,Médio,Antigo,0.3559870550161813,0.024255019641963835
s8163,Movie,Tellur Aliens,,United States,2016-12-01,2016.0,TV-Y7,67 min,Children & Family Movies,67.0,min,1,10.0,2010.0s,12.0,2016.0,1,Médio,Intermediário,0.20711974110032363,-0.2025300601217362
s3237,TV Show,Once Upon A Time In Lingjian Mountain,,China,2019-11-23,2019.0,TV-14,1 Season,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy",1.0,Season,3,7.0,2010.0s,11.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s3062,Movie,Jeff Dunham: Unhinged in Hollywood,Michael Simon,United States,2020-01-01,2015.0,TV-MA,71 min,Stand-Up Comedy,71.0,min,1,11.0,2010.0s,1.0,2020.0,1,Médio,Intermediário,0.22006472491909387,-0.08913752023988618
s6805,Movie,Friday the 13th,Marcus Nispel,United States,,2009.0,R,97 min,Horror Movies,97.0,min,1,17.0,2000.0s,,,1,Médio,Antigo,0.3042071197411003,0.5912177190512139
s8349,Movie,The House on Coco Road,Damani Baker,United States,2017-06-30,2016.0,TV-14,79 min,Documentaries,79.0,min,1,10.0,2010.0s,6.0,2017.0,1,Médio,Intermediário,0.24595469255663432,-0.2025300601217362
s2556,Movie,Aerials,S.A. Zaidi,United Arab Emirates,2020-05-07,2016.0,,90 min,"International Movies, Sci-Fi & Fantasy",90.0,min,2,10.0,2010.0s,5.0,2020.0,1,Médio,Intermediário,0.28155339805825247,-0.2025300601217362
